COASTAL_ID,TAMBON,DISTRICT,PROVINCE,PROVINCE_S,TYP_NAME_T,TYP_NAME_E,AREA_sqm
4933,ลำลูกบัว,ดอนตูม,นครปฐม,นครปฐม,แผ่นดิน ภูเขาและเกาะ,"Upland, mountian and Island",3000061.9
4934,ดอนข่อย,กำแพงแสน,นครปฐม,นครปฐม,แผ่นดิน ภูเขาและเกาะ,"Upland, mountian and Island",1609705.2
4935,บึงทองหลาง,ลำลูกกา,ปทุมธานี,ปทุมธานี,ที่ราบน้ำขึ้นถึงเดิม,Old tidal flat,37885877.13
4936,รังสิต,ธัญบุรี,ปทุมธานี,ปทุมธานี,ที่ราบน้ำขึ้นถึงเดิม,Old tidal flat,722525.11
4937,ลาดหลุมแก้ว,ลาดหลุมแก้ว,ปทุมธานี,ปทุมธานี,แผ่นดิน ภูเขาและเกาะ,"Upland, mountian and Island",6730796.2
4938,ขุนศรี,ไทรน้อย,นนทบุรี,นนทบุรี,แผ่นดิน ภูเขาและเกาะ,"Upland, mountian and Island",10397969.78
4939,บ้านหอย,ประจันตคาม,ปราจีนบุรี,ปราจีนบุรี,แผ่นดิน ภูเขาและเกาะ,"Upland, mountian and Island",10903100.87
4940,บางเลน,บางเลน,นครปฐม,นครปฐม,แผ่นดิน ภูเขาและเกาะ,"Upland, mountian and Island",3731812.75
4941,ดอนตูม,บางเลน,นครปฐม,นครปฐม,แผ่นดิน ภูเขาและเกาะ,"Upland, mountian and Island",15429004.97
4942,กบินทร์,กบินทร์บุรี,ปราจีนบุรี,ปราจีนบุรี,แผ่นดิน ภูเขาและเกาะ,"Upland, mountian and Island",66310420.58
4943,ตะคร้ำเอน,ท่ามะกา,กาญจนบุรี,กาญจนบุรี,แผ่นดิน ภูเขาและเกาะ,"Upland, mountian and Island",37297562.94
4944,สวนพริกไทย,เมืองปทุมธานี,ปทุมธานี,ปทุมธานี,ที่ราบน้ำขึ้นถึงเดิม,Old tidal flat,191169.5
4945,บางปรอก,เมืองปทุมธานี,ปทุมธานี,ปทุมธานี,ที่ราบน้ำขึ้นถึงเดิม,Old tidal flat,1306571.97
4946,ลำลูกกา,ลำลูกกา,ปทุมธานี,ปทุมธานี,ที่ราบน้ำขึ้นถึงเดิม,Old tidal flat,40999879.12
4947,รางพิกุล,กำแพงแสน,นครปฐม,นครปฐม,แผ่นดิน ภูเขาและเกาะ,"Upland, mountian and Island",5170329.62
4948,ชุมพล,องครักษ์,นครนายก,นครนายก,ที่ราบน้ำขึ้นถึงเดิม,Old tidal flat,37839273.11
4949,ชุมพล,องครักษ์,นครนายก,นครนายก,ที่ราบน้ำขึ้นถึงเดิม,Old tidal flat,19739844.81
4950,บางหลวง,เมืองปทุมธานี,ปทุมธานี,ปทุมธานี,ที่ราบน้ำขึ้นถึงเดิม,Old tidal flat,1704115.49
4951,บางหลวง,เมืองปทุมธานี,ปทุมธานี,ปทุมธานี,แผ่นดิน ภูเขาและเกาะ,"Upland, mountian and Island",289800.44
4952,หนองหญ้า,เมืองกาญจนบุรี,กาญจนบุรี,กาญจนบุรี,แผ่นดิน ภูเขาและเกาะ,"Upland, mountian and Island",64346727.44
4953,บ้านกลาง,เมืองปทุมธานี,ปทุมธานี,ปทุมธานี,ที่ราบน้ำขึ้นถึงเดิม,Old tidal flat,2867131.52
4954,สัมพันธ์,ศรีมหาโพธิ,ปราจีนบุรี,ปราจีนบุรี,ที่ราบน้ำขึ้นถึง,Intertidal flat,10851196.9
4955,บึงยี่โถ,ธัญบุรี,ปทุมธานี,ปทุมธานี,ที่ราบน้ำขึ้นถึงเดิม,Old tidal flat,7669984.91
4956,ทุ่งทอง,ท่าม่วง,กาญจนบุรี,กาญจนบุรี,แผ่นดิน ภูเขาและเกาะ,"Upland, mountian and Island",12535220.55
4957,บางกระเบา,บ้านสร้าง,ปราจีนบุรี,ปราจีนบุรี,ที่ราบน้ำขึ้นถึงเดิม,Old tidal flat,13205400.58
4958,บางกระเบา,บ้านสร้าง,ปราจีนบุรี,ปราจีนบุรี,ที่ราบน้ำขึ้นถึง,Intertidal flat,7065237.17
4959,วังศาลา,ท่าม่วง,กาญจนบุรี,กาญจนบุรี,แผ่นดิน ภูเขาและเกาะ,"Upland, mountian and Island",30376641.46
4960,คลองพระอุดม,ลาดหลุมแก้ว,ปทุมธานี,ปทุมธานี,แผ่นดิน ภูเขาและเกาะ,"Upland, mountian and Island",12283621.23
4961,บ้านเก่า,เมืองกาญจนบุรี,กาญจนบุรี,กาญจนบุรี,แผ่นดิน ภูเขาและเกาะ,"Upland, mountian and Island",307800000
4962,ท่าล้อ,ท่าม่วง,กาญจนบุรี,กาญจนบุรี,แผ่นดิน ภูเขาและเกาะ,"Upland, mountian and Island",22239992.96
4963,บึงคำพร้อย,ลำลูกกา,ปทุมธานี,ปทุมธานี,ที่ราบน้ำขึ้นถึงเดิม,Old tidal flat,42367648.23
4964,ไทรน้อย,ไทรน้อย,นนทบุรี,นนทบุรี,แผ่นดิน ภูเขาและเกาะ,"Upland, mountian and Island",21612790.39
4965,สามง่าม,ดอนตูม,นครปฐม,นครปฐม,แผ่นดิน ภูเขาและเกาะ,"Upland, mountian and Island",22305649.53
4966,บางเดื่อ,เมืองปทุมธานี,ปทุมธานี,ปทุมธานี,ที่ราบน้ำขึ้นถึงเดิม,Old tidal flat,6015130.36
4967,บางเดื่อ,เมืองปทุมธานี,ปทุมธานี,ปทุมธานี,แผ่นดิน ภูเขาและเกาะ,"Upland, mountian and Island",6009480.88
4968,ลำไทร,ลำลูกกา,ปทุมธานี,ปทุมธานี,ที่ราบน้ำขึ้นถึงเดิม,Old tidal flat,27122409.28
4969,พืชอุดม,ลำลูกกา,ปทุมธานี,ปทุมธานี,ที่ราบน้ำขึ้นถึงเดิม,Old tidal flat,23413109.93
4970,หาดยาง,ศรีมหาโพธิ,ปราจีนบุรี,ปราจีนบุรี,ที่ราบน้ำขึ้นถึง,Intertidal flat,11949294.11
4971,คลองนกกระทุง,บางเลน,นครปฐม,นครปฐม,แผ่นดิน ภูเขาและเกาะ,"Upland, mountian and Island",23551216.75
4972,บ้านทาม,ศรีมหาโพธิ,ปราจีนบุรี,ปราจีนบุรี,ที่ราบน้ำขึ้นถึง,Intertidal flat,3440221.85
4973,บ้านทาม,ศรีมหาโพธิ,ปราจีนบุรี,ปราจีนบุรี,แผ่นดิน ภูเขาและเกาะ,"Upland, mountian and Island",20767245.36
